Title,Certificate,Rating,Metascore,Scaled Rating,ScaledRating
The Hunger Games: The Ballad of Songbirds & Snakes,PG-13,6.7,54.0,67.0,67.0
Teen Titans Go! To the Movies,PG,6.7,69.0,67.0,67.0
Popstar: Never Stop Never Stopping,R,6.7,68.0,67.0,67.0
If I Stay,UA,6.7,46.0,67.0,67.0
The Good Dinosaur,U,6.7,66.0,67.0,67.0
City of Angels,A,6.7,54.0,67.0,67.0
Quiz Lady,R,6.7,59.0,67.0,67.0
Surf's Up,PG,6.7,64.0,67.0,67.0
Austin Powers: The Spy Who Shagged Me,UA,6.7,59.0,67.0,67.0
The New World,PG-13,6.7,73.0,67.0,67.0
Hot Shots!,U,6.7,61.0,67.0,67.0
Migration,PG,6.7,56.0,67.0,67.0
The Whole Nine Yards,A,6.7,47.0,67.0,67.0
Land,PG-13,6.7,61.0,67.0,67.0
Haute tension,A,6.7,42.0,67.0,67.0
Licence to Kill,UA,6.7,58.0,67.0,67.0
Drop Dead Gorgeous,PG-13,6.7,28.0,67.0,67.0
Return to Oz,U,6.7,42.0,67.0,67.0
The Last Letter from Your Lover,13,6.7,57.0,67.0,67.0
The Professor,18,6.7,37.0,67.0,67.0
Novitiate,R,6.7,73.0,67.0,67.0
Flamin' Hot,UA 13+,6.7,58.0,67.0,67.0
Super,R,6.7,50.0,67.0,67.0
Safe Haven,A,6.7,34.0,67.0,67.0
Safe House,UA,6.7,52.0,67.0,67.0
Streets of Fire,PG,6.7,59.0,67.0,67.0
Sharper,A,6.7,65.0,67.0,67.0
Purple Hearts,UA 16+,6.7,30.0,67.0,67.0
Hillbilly Elegy,18,6.7,38.0,67.0,67.0
Mugen no jûnin,R,6.7,72.0,67.0,67.0
Underworld: Evolution,A,6.7,36.0,67.0,67.0
All Dogs Go to Heaven,U,6.7,50.0,67.0,67.0
The Grey,A,6.7,64.0,67.0,67.0
Something's Gotta Give,PG-13,6.7,66.0,67.0,67.0
L'arnacoeur,A,6.7,59.0,67.0,67.0
Where the Heart Is,U,6.7,30.0,67.0,67.0
Boy Kills World,R,6.7,47.0,67.0,67.0
Bend It Like Beckham,U,6.7,66.0,67.0,67.0
A Most Wanted Man,R,6.7,73.0,67.0,67.0
Candyman,A,6.7,61.0,67.0,67.0
Wyatt Earp,UA,6.7,47.0,67.0,67.0
The Other Boleyn Girl,A,6.7,50.0,67.0,67.0
Backdraft,UA,6.7,39.0,67.0,67.0
Rush Hour 2,UA,6.7,48.0,67.0,67.0
I'll See You in My Dreams,PG-13,6.7,75.0,67.0,67.0
Bottoms,R,6.7,74.0,67.0,67.0
The Best of Me,A,6.7,29.0,67.0,67.0
Summer of Sam,R,6.7,67.0,67.0,67.0
Mermaids,U,6.7,56.0,67.0,67.0
Behind the Mask: The Rise of Leslie Vernon,R,6.7,66.0,67.0,67.0
American Reunion,A,6.7,49.0,67.0,67.0
For Your Eyes Only,UA,6.7,54.0,67.0,67.0
Blast from the Past,UA,6.7,50.0,67.0,67.0
The Lost Daughter,18,6.7,86.0,67.0,67.0
Grand Canyon,R,6.8,64.0,68.0,68.0
The Good Nurse,UA 16+,6.8,65.0,68.0,68.0
Jules,PG-13,6.8,57.0,68.0,68.0
Dreamer: Inspired by a True Story,PG,6.8,59.0,68.0,68.0
Patriot Games,A,6.8,64.0,68.0,68.0
The Imaginarium of Doctor Parnassus,PG-13,6.8,65.0,68.0,68.0
What Is Life Worth,PG-13,6.8,67.0,68.0,68.0
Six Degrees of Separation,UA,6.8,72.0,68.0,68.0
Bleed for This,R,6.8,62.0,68.0,68.0
Bridesmaids,UA 16+,6.8,75.0,68.0,68.0
A Simple Favor,15+,6.8,67.0,68.0,68.0
Night Train to Lisbon,R,6.8,30.0,68.0,68.0
Teenage Mutant Ninja Turtles,U,6.8,51.0,68.0,68.0
Romper Stomper,R,6.8,61.0,68.0,68.0
Saturday Night Fever,R,6.8,77.0,68.0,68.0
Jersey Boys,UA,6.8,54.0,68.0,68.0
Working Girl,UA,6.8,73.0,68.0,68.0
Life,Not Rated,6.8,63.0,68.0,68.0
White Men Can't Jump,R,6.8,65.0,68.0,68.0
Lady Macbeth,A,6.8,76.0,68.0,68.0
Storks,7,6.8,56.0,68.0,68.0
Tenacious D in The Pick of Destiny,R,6.8,55.0,68.0,68.0
Fantastic Voyage,PG,6.8,72.0,68.0,68.0
To Die For,UA,6.8,86.0,68.0,68.0
Detroit Rock City,R,6.8,33.0,68.0,68.0
Kodachrome,18,6.8,57.0,68.0,68.0
The Power of the Dog,16,6.8,89.0,68.0,68.0
Penguin Bloom,13,6.8,54.0,68.0,68.0
Emily,R,6.8,75.0,68.0,68.0
Wildflower,R,6.8,52.0,68.0,68.0
May December,A,6.8,86.0,68.0,68.0
Draft Day,PG-13,6.8,54.0,68.0,68.0
Great Expectations,A,6.8,55.0,68.0,68.0
Bernie,PG-13,6.8,75.0,68.0,68.0
The Prince of Tides,A,6.8,65.0,68.0,68.0
Champions,PG-13,6.8,50.0,68.0,68.0
Creepshow,UA,6.8,59.0,68.0,68.0
A Ghost Story,R,6.8,84.0,68.0,68.0
Rent,A,6.8,53.0,68.0,68.0
The Bad Guys,U,6.8,64.0,68.0,68.0
The Witches,U,6.8,78.0,68.0,68.0
Tristan + Isolde,PG-13,6.8,49.0,68.0,68.0
Midway,U,6.8,48.0,68.0,68.0
Innerspace,U,6.8,66.0,68.0,68.0
Abigail,R,6.8,62.0,68.0,68.0
The Transporter,A,6.8,51.0,68.0,68.0
Superman II,U,6.8,83.0,68.0,68.0
50 First Dates,UA,6.8,48.0,68.0,68.0
Devil in a Blue Dress,U,6.8,78.0,68.0,68.0
Young Sherlock Holmes,UA,6.8,65.0,68.0,68.0
Long Shot,A,6.8,67.0,68.0,68.0
Motherless Brooklyn,A,6.8,60.0,68.0,68.0
Unstoppable,UA,6.8,69.0,68.0,68.0
Judy,UA,6.8,66.0,68.0,68.0
The Book of Eli,A,6.8,53.0,68.0,68.0
Florence Foster Jenkins,U,6.8,71.0,68.0,68.0
A Prayer Before Dawn,R,6.8,76.0,68.0,68.0
Coffy,A,6.8,60.0,68.0,68.0
Chappie,UA,6.8,41.0,68.0,68.0
The Golden Voyage of Sinbad,G,6.8,69.0,68.0,68.0
Patch Adams,U,6.8,26.0,68.0,68.0
Widows,18,6.8,84.0,68.0,68.0
Barbie,UA,6.8,80.0,68.0,68.0
The House That Jack Built,A,6.8,42.0,68.0,68.0
Yesterday,UA,6.8,55.0,68.0,68.0
Spider,R,6.8,83.0,68.0,68.0
Zombi 2,A,6.8,54.0,68.0,68.0
The Autopsy of Jane Doe,18,6.8,65.0,68.0,68.0
Mank,16,6.8,79.0,68.0,68.0
Thor: The Dark World,UA,6.8,54.0,68.0,68.0
The Last Full Measure,R,6.8,51.0,68.0,68.0
The Ghost and the Darkness,A,6.8,46.0,68.0,68.0
Frozen II,U,6.8,64.0,68.0,68.0
The Upside of Anger,R,6.8,63.0,68.0,68.0
Vengeance,R,6.8,65.0,68.0,68.0
Contagion,U,6.8,70.0,68.0,68.0
Four Brothers,UA,6.8,49.0,68.0,68.0
Spies in Disguise,U,6.8,54.0,68.0,68.0
Mad Max,U,6.8,73.0,68.0,68.0
But I'm a Cheerleader,R,6.8,39.0,68.0,68.0
Yes Man,PG-13,6.8,46.0,68.0,68.0
Captain Marvel,UA,6.8,64.0,68.0,68.0
The First Omen,R,6.8,65.0,68.0,68.0
Bombshell,A,6.8,64.0,68.0,68.0
The Electrical Life of Louis Wain,PG-13,6.8,63.0,68.0,68.0
Rocky III,U,6.8,57.0,68.0,68.0
Peter Pan,U,6.8,64.0,68.0,68.0
Shin Gojira,Not Rated,6.8,67.0,68.0,68.0
South Central,R,6.8,64.0,68.0,68.0
Bugsy Malone,U,6.8,71.0,68.0,68.0
Annihilation,18,6.8,79.0,68.0,68.0
Bottle Shock,PG-13,6.8,56.0,68.0,68.0
Serial Mom,R,6.8,64.0,68.0,68.0
"Don't Worry, He Won't Get Far on Foot",R,6.8,67.0,68.0,68.0
Bridget Jones's Diary,A,6.8,66.0,68.0,68.0
The Equalizer 3,R,6.8,58.0,68.0,68.0
Tolkien,PG-13,6.8,48.0,68.0,68.0
Christine,UA,6.8,57.0,68.0,68.0
The Maze Runner,UA,6.8,57.0,68.0,68.0
Bloodsport,A,6.8,29.0,68.0,68.0
What Happened to Monday,A,6.8,47.0,68.0,68.0
All the Money in the World,UA,6.8,72.0,68.0,68.0
Panic Room,UA,6.8,65.0,68.0,68.0
The Babadook,A,6.8,86.0,68.0,68.0
The Tree of Life,UA,6.8,85.0,68.0,68.0
Street Kings,R,6.8,55.0,68.0,68.0
The Map of Tiny Perfect Things,13,6.8,61.0,68.0,68.0
History of the World: Part I,A,6.8,47.0,68.0,68.0
I'm Not There,R,6.8,73.0,68.0,68.0
Sleepless in Seattle,U,6.8,72.0,68.0,68.0
Denial,PG-13,6.8,63.0,68.0,68.0
Tetro,R,6.8,65.0,68.0,68.0
Body Double,A,6.8,69.0,68.0,68.0
You Only Live Twice,A,6.8,61.0,68.0,68.0
Dan in Real Life,U,6.8,65.0,68.0,68.0
Logan's Run,U,6.8,53.0,68.0,68.0
Bruce Almighty,UA,6.8,46.0,68.0,68.0
Monos,R,6.8,78.0,68.0,68.0
The F Word,PG-13,6.8,59.0,68.0,68.0
Skin,R,6.8,58.0,68.0,68.0
21,18,6.8,48.0,68.0,68.0
Quartet,PG-13,6.8,64.0,68.0,68.0
Selena,UA,6.8,67.0,68.0,68.0
I See You,R,6.8,65.0,68.0,68.0
The Proposal,A,6.8,48.0,68.0,68.0
Walk Hard: The Dewey Cox Story,R,6.8,63.0,68.0,68.0
Bringing Out the Dead,R,6.8,72.0,68.0,68.0
Harsh Times,R,6.8,56.0,68.0,68.0
Stonehearst Asylum,PG-13,6.8,52.0,68.0,68.0
1408,A,6.8,64.0,68.0,68.0
Mr. Peabody & Sherman,U,6.8,59.0,68.0,68.0
Martha Marcy May Marlene,R,6.8,75.0,68.0,68.0
Calibre,UA 16+,6.8,76.0,68.0,68.0
The Exception,R,6.8,60.0,68.0,68.0
Taps,U,6.8,49.0,68.0,68.0
Dead Again,UA,6.8,66.0,68.0,68.0
Freeway,R,6.8,61.0,68.0,68.0
Reptile,R,6.8,52.0,68.0,68.0
The Thomas Crown Affair,UA,6.8,72.0,68.0,68.0
Mr. Holmes,PG,6.8,67.0,68.0,68.0
The Iceman,A,6.8,60.0,68.0,68.0
A Series of Unfortunate Events,U,6.8,62.0,68.0,68.0
The Life and Times of Judge Roy Bean,Not Rated,6.8,57.0,68.0,68.0
The Brood,Not Rated,6.8,63.0,68.0,68.0
Heartbreak Ridge,A,6.8,53.0,68.0,68.0
The History Boys,R,6.8,74.0,68.0,68.0
The American President,U,6.8,68.0,68.0,68.0
The Outpost,A,6.8,71.0,68.0,68.0
True Spirit,UA 7+,6.8,50.0,68.0,68.0
El mariachi,R,6.8,73.0,68.0,68.0
Joe,R,6.8,74.0,68.0,68.0
Heaven Knows What,R,6.8,75.0,68.0,68.0
Nope,A,6.8,77.0,68.0,68.0
Salmon Fishing in the Yemen,UA,6.8,58.0,68.0,68.0
News of the World,16,6.8,73.0,68.0,68.0
Untamed Heart,U,6.8,59.0,68.0,68.0
22 July,R,6.8,69.0,68.0,68.0
The Boxtrolls,PG,6.8,61.0,68.0,68.0
The Fog,UA,6.8,55.0,68.0,68.0
The Score,UA,6.8,71.0,68.0,68.0
The Crucible,A,6.8,75.0,68.0,68.0
Mr. Turner,R,6.8,94.0,68.0,68.0
L'amant,Not Rated,6.8,59.0,68.0,68.0
Enemy Mine,U,6.8,59.0,68.0,68.0
Extraction,18,6.8,56.0,68.0,68.0
Hannibal,R,6.8,57.0,68.0,68.0
While You Were Sleeping,U,6.8,67.0,68.0,68.0
Role Models,UA,6.8,61.0,68.0,68.0
Magic,A,6.8,49.0,68.0,68.0
Young Guns,UA,6.8,50.0,68.0,68.0
Tron: Legacy,U,6.8,49.0,68.0,68.0
eXistenZ,Not Rated,6.8,70.0,68.0,68.0
Hellboy,UA,6.8,72.0,68.0,68.0
Addams Family Values,UA,6.8,61.0,68.0,68.0
Bugsy,R,6.8,80.0,68.0,68.0
One Hour Photo,R,6.8,64.0,68.0,68.0
Madagascar 3: Europe's Most Wanted,U,6.8,60.0,68.0,68.0
Stepmom,U,6.8,58.0,68.0,68.0
Wildlife,PG-13,6.8,80.0,68.0,68.0
Insidious,UA,6.8,52.0,68.0,68.0
Unknown,UA,6.8,56.0,68.0,68.0
The Greatest Beer Run Ever,A,6.8,39.0,68.0,68.0
Bolt,U,6.8,67.0,68.0,68.0
Beast,Not Rated,6.8,74.0,68.0,68.0
Athena,A,6.8,73.0,68.0,68.0
Risky Business,UA,6.8,75.0,68.0,68.0
The War of the Roses,UA,6.8,80.0,68.0,68.0
Meet the Robinsons,U,6.8,61.0,68.0,68.0
Somewhere in Queens,R,6.8,61.0,68.0,68.0
Thirteen,15+,6.8,70.0,68.0,68.0
Now and Then,PG-13,6.8,50.0,68.0,68.0
Spectre,UA,6.8,60.0,68.0,68.0
Goon,R,6.8,64.0,68.0,68.0
Enola Holmes 2,UA 13+,6.8,64.0,68.0,68.0
The Pledge,A,6.8,71.0,68.0,68.0
Ginger Snaps,A,6.8,70.0,68.0,68.0
Hitchcock,UA,6.8,55.0,68.0,68.0
Elizabeth: The Golden Age,PG-13,6.8,45.0,68.0,68.0
Night of the Living Dead,A,6.8,54.0,68.0,68.0
Love Lies Bleeding,R,6.8,77.0,68.0,68.0
The East,PG-13,6.8,68.0,68.0,68.0
Stripes,A,6.8,68.0,68.0,68.0
Bis ans Ende der Welt,R,6.8,63.0,68.0,68.0
Gardens of the Night,R,6.8,43.0,68.0,68.0
Hook,U,6.8,52.0,68.0,68.0
Thunderheart,U,6.8,58.0,68.0,68.0
The Mask of Zorro,UA,6.8,62.0,68.0,68.0
Us,A,6.8,81.0,68.0,68.0
The Vow,UA,6.8,43.0,68.0,68.0
Before We Go,UA,6.8,31.0,68.0,68.0
Meari to majo no hana,PG,6.8,74.0,68.0,68.0
Beavis and Butt-Head Do America,PG-13,6.8,64.0,68.0,68.0
Inland Empire,UA,6.8,73.0,68.0,68.0
Dead Calm,A,6.8,70.0,68.0,68.0
The Island,UA,6.8,50.0,68.0,68.0
Can't Buy Me Love,U,6.8,36.0,68.0,68.0
Munich: The Edge of War,13,6.8,53.0,68.0,68.0
Adventureland,UA,6.8,76.0,68.0,68.0
The First Time,PG-13,6.8,55.0,68.0,68.0
Bad Boys,A,6.8,41.0,68.0,68.0
Calm with Horses,R,6.8,67.0,68.0,68.0
The Long Kiss Goodnight,A,6.8,43.0,68.0,68.0
Swan Song,A,6.8,66.0,68.0,68.0
American Woman,R,6.8,68.0,68.0,68.0
The Family Man,PG-13,6.8,42.0,68.0,68.0
Foul Play,U,6.8,45.0,68.0,68.0
Poolhall Junkies,R,6.8,36.0,68.0,68.0
"See No Evil, Hear No Evil",A,6.8,44.0,68.0,68.0
Cruel Intentions,UA,6.8,56.0,68.0,68.0
Bones and All,18,6.8,74.0,68.0,68.0
Trouble with the Curve,UA,6.8,58.0,68.0,68.0
The Lion King,U,6.8,55.0,68.0,68.0
A Christmas Carol,U,6.8,55.0,68.0,68.0
Oliver Twist,PG-13,6.8,65.0,68.0,68.0
Man Up,R,6.8,69.0,68.0,68.0
Disturbia,A,6.8,62.0,68.0,68.0
The Fast and the Furious,A,6.8,58.0,68.0,68.0
Collateral Beauty,PG-13,6.8,23.0,68.0,68.0
Ice Age: The Meltdown,U,6.8,59.0,68.0,68.0
Bisang seoneon,16,6.8,70.0,68.0,68.0
Aquaman,UA,6.8,55.0,68.0,68.0
Nine Days,R,6.8,72.0,68.0,68.0
The 'Burbs,U,6.8,45.0,68.0,68.0
Escape from Pretoria,PG-13,6.8,56.0,68.0,68.0
The Lake House,PG,6.8,52.0,68.0,68.0
It Follows,18,6.8,83.0,68.0,68.0
Lost and Delirious,R,6.8,53.0,68.0,68.0
Jay and Silent Bob Strike Back,U,6.8,51.0,68.0,68.0
The Stanford Prison Experiment,R,6.8,67.0,68.0,68.0
Year of the Dragon,A,6.8,58.0,68.0,68.0
The Diary of a Teenage Girl,All,6.8,87.0,68.0,68.0
Sunshine Cleaning,U,6.8,61.0,68.0,68.0
Jackass Forever,A,6.8,74.0,68.0,68.0
Anonymous,PG-13,6.8,50.0,68.0,68.0
Simon Birch,U,6.8,39.0,68.0,68.0
Men in Black³,UA,6.8,58.0,68.0,68.0
Sinister,A,6.8,53.0,68.0,68.0
Dogman,R,6.8,45.0,68.0,68.0
Ghostbusters,UA,6.8,60.0,68.0,68.0
Signs,UA,6.8,59.0,68.0,68.0
We Own the Night,R,6.8,59.0,68.0,68.0
The Boys in the Band,18,6.8,70.0,68.0,68.0
The Skeleton Twins,R,6.8,74.0,68.0,68.0
Arctic,PG-13,6.8,71.0,68.0,68.0
Dead Men Don't Wear Plaid,U,6.8,67.0,68.0,68.0
Horton Hears a Who!,U,6.8,71.0,68.0,68.0
Warm Bodies,15+,6.8,60.0,68.0,68.0
Lolita,All,6.8,46.0,68.0,68.0
Green Zone,A,6.8,63.0,68.0,68.0
Sea of Love,A,6.8,66.0,68.0,68.0
Frantic,U,6.8,66.0,68.0,68.0
The Importance of Being Earnest,PG,6.8,60.0,68.0,68.0
Serendipity,U,6.8,52.0,68.0,68.0
Adventures in Babysitting,U,6.9,45.0,69.0,69.0
The Naked Gun 2½: The Smell of Fear,U,6.9,65.0,69.0,69.0
Girl with a Pearl Earring,U,6.9,72.0,69.0,69.0
All Is Lost,(Banned),6.9,87.0,69.0,69.0
Arthur,U,6.9,69.0,69.0,69.0
Troop Zero,7,6.9,58.0,69.0,69.0
Presumed Innocent,UA,6.9,72.0,69.0,69.0
Something Wild,A,6.9,73.0,69.0,69.0
Lee,R,6.9,59.0,69.0,69.0
Cinderella,U,6.9,67.0,69.0,69.0
The Mask,U,6.9,59.0,69.0,69.0
Akinjeon,Not Rated,6.9,65.0,69.0,69.0
The Edge,A,6.9,66.0,69.0,69.0
Été 85,Not Rated,6.9,65.0,69.0,69.0
Time Bandits,U,6.9,79.0,69.0,69.0
Set It Off,A,6.9,62.0,69.0,69.0
Love and Monsters,13,6.9,63.0,69.0,69.0
Legend of the Guardians: The Owls of Ga'Hoole,U,6.9,53.0,69.0,69.0
Ravenous,A,6.9,46.0,69.0,69.0
Kingpin,UA,6.9,43.0,69.0,69.0
Overboard,U,6.9,53.0,69.0,69.0
Women Talking,PG-13,6.9,77.0,69.0,69.0
Song of the South,G,6.9,54.0,69.0,69.0
The Devil Wears Prada,UA,6.9,62.0,69.0,69.0
Non-Stop,UA,6.9,56.0,69.0,69.0
Solo: A Star Wars Story,UA,6.9,62.0,69.0,69.0
Radio,PG,6.9,38.0,69.0,69.0
Extremely Loud & Incredibly Close,PG-13,6.9,46.0,69.0,69.0
The Dead Don't Hurt,R,6.9,67.0,69.0,69.0
Aladdin,U,6.9,53.0,69.0,69.0
Nymphomaniac: Vol. I,Not Rated,6.9,64.0,69.0,69.0
The Grifters,A,6.9,86.0,69.0,69.0
Black Snake Moan,R,6.9,52.0,69.0,69.0
48 Hrs.,A,6.9,71.0,69.0,69.0
Star Wars: Episode VIII - The Last Jedi,UA,6.9,84.0,69.0,69.0
He Got Game,R,6.9,64.0,69.0,69.0
Mission: Impossible III,UA,6.9,66.0,69.0,69.0
The Holiday,UA,6.9,52.0,69.0,69.0
My Girl,U,6.9,56.0,69.0,69.0
Conan the Barbarian,A,6.9,43.0,69.0,69.0
Les rivières pourpres,A,6.9,49.0,69.0,69.0
Kill the Messenger,A,6.9,60.0,69.0,69.0
The Road to El Dorado,U,6.9,51.0,69.0,69.0
Return to Paradise,R,6.9,56.0,69.0,69.0
Top Gun,U,6.9,50.0,69.0,69.0
Finch,UA 13+,6.9,57.0,69.0,69.0
Stronger,R,6.9,76.0,69.0,69.0
Fatal Attraction,A,6.9,67.0,69.0,69.0
Dumb Money,R,6.9,66.0,69.0,69.0
Climax,A,6.9,69.0,69.0,69.0
Ladyhawke,U,6.9,64.0,69.0,69.0
Rob Roy,R,6.9,55.0,69.0,69.0
Return to Me,UA,6.9,54.0,69.0,69.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",U,6.9,75.0,69.0,69.0
Wilde,R,6.9,70.0,69.0,69.0
Tigerland,A,6.9,55.0,69.0,69.0
Opera,Not Rated,6.9,68.0,69.0,69.0
National Treasure,U,6.9,40.0,69.0,69.0
Snack Shack,R,6.9,64.0,69.0,69.0
Vanilla Sky,18,6.9,45.0,69.0,69.0
Knox Goes Away,R,6.9,54.0,69.0,69.0
Koneko monogatari,U,6.9,72.0,69.0,69.0
Jurassic World,UA,6.9,59.0,69.0,69.0
Bright Star,PG,6.9,81.0,69.0,69.0
The 33,UA,6.9,55.0,69.0,69.0
55 Steps,PG-13,6.9,42.0,69.0,69.0
Labor Day,UA 16+,6.9,52.0,69.0,69.0
Home Alone 2: Lost in New York,U,6.9,46.0,69.0,69.0
Sorry to Bother You,UA 16+,6.9,78.0,69.0,69.0
Madagascar,U,6.9,57.0,69.0,69.0
The Majestic,UA,6.9,27.0,69.0,69.0
Crazy Rich Asians,UA,6.9,74.0,69.0,69.0
Frankenweenie,U,6.9,74.0,69.0,69.0
Syriana,UA,6.9,76.0,69.0,69.0
Ultimo tango a Parigi,A,6.9,77.0,69.0,69.0
Scrooged,UA,6.9,38.0,69.0,69.0
Step Brothers,UA,6.9,51.0,69.0,69.0
The World's End,UA,6.9,81.0,69.0,69.0
X-Men: Apocalypse,UA,6.9,52.0,69.0,69.0
Doctor Strange in the Multiverse of Madness,UA,6.9,60.0,69.0,69.0
Bubba Ho-Tep,R,6.9,57.0,69.0,69.0
Paul,U,6.9,57.0,69.0,69.0
Bottle Rocket,R,6.9,67.0,69.0,69.0
Heaven Can Wait,U,6.9,72.0,69.0,69.0
The Long Riders,U,6.9,68.0,69.0,69.0
Jerry & Marge Go Large,PG-13,6.9,52.0,69.0,69.0
Another Earth,PG-13,6.9,66.0,69.0,69.0
Bully,R,6.9,45.0,69.0,69.0
The Dry,R,6.9,69.0,69.0,69.0
Liar Liar,UA,6.9,70.0,69.0,69.0
How to Blow Up a Pipeline,R,6.9,76.0,69.0,69.0
Life Itself,R,6.9,21.0,69.0,69.0
Robin Hood: Prince of Thieves,U,6.9,51.0,69.0,69.0
Les frères Sisters,R,6.9,78.0,69.0,69.0
Big Time Adolescence,R,6.9,64.0,69.0,69.0
Calendar Girls,PG-13,6.9,60.0,69.0,69.0
Velvet Goldmine,R,6.9,65.0,69.0,69.0
The Night Comes for Us,18,6.9,69.0,69.0,69.0
Thunderball,A,6.9,64.0,69.0,69.0
Maleficent,U,6.9,56.0,69.0,69.0
Flight of the Navigator,U,6.9,64.0,69.0,69.0
The Addams Family,UA,6.9,57.0,69.0,69.0
Wicker Park,PG-13,6.9,40.0,69.0,69.0
Babe,U,6.9,83.0,69.0,69.0
Get the Gringo,R,6.9,60.0,69.0,69.0
Creature from the Black Lagoon,U,6.9,68.0,69.0,69.0
A Guide to Recognizing Your Saints,R,6.9,67.0,69.0,69.0
My Week with Marilyn,R,6.9,65.0,69.0,69.0
In the Heart of the Sea,18,6.9,47.0,69.0,69.0
The Amazing Spider-Man,UA,6.9,66.0,69.0,69.0
Clear and Present Danger,UA,6.9,72.0,69.0,69.0
Trolljegeren,PG-13,6.9,61.0,69.0,69.0
I Don't Feel at Home in This World Anymore.,18,6.9,75.0,69.0,69.0
Enemy,15+,6.9,61.0,69.0,69.0
The Last Castle,UA,6.9,43.0,69.0,69.0
Near Dark,Not Rated,6.9,78.0,69.0,69.0
Newsies,PG,6.9,46.0,69.0,69.0
Crank,A,6.9,57.0,69.0,69.0
Dave,UA,6.9,76.0,69.0,69.0
Secretary,A,6.9,63.0,69.0,69.0
The Masque of the Red Death,A,6.9,77.0,69.0,69.0
Ruthless People,UA,6.9,78.0,69.0,69.0
Ready or Not,A,6.9,64.0,69.0,69.0
28 Weeks Later,R,6.9,78.0,69.0,69.0
Sisu,A,6.9,70.0,69.0,69.0
Game Night,A,6.9,66.0,69.0,69.0
Alpha Dog,R,6.9,53.0,69.0,69.0
Supernova,R,6.9,73.0,69.0,69.0
Bill & Ted's Excellent Adventure,U,6.9,50.0,69.0,69.0
Free State of Jones,R,6.9,53.0,69.0,69.0
School Ties,PG-13,6.9,65.0,69.0,69.0
River's Edge,A,6.9,73.0,69.0,69.0
Water for Elephants,A,6.9,52.0,69.0,69.0
The Half of It,13,6.9,74.0,69.0,69.0
At Eternity's Gate,PG-13,6.9,76.0,69.0,69.0
Con Air,R,6.9,52.0,69.0,69.0
Brother Bear,U,6.9,48.0,69.0,69.0
A Goofy Movie,U,6.9,53.0,69.0,69.0
Blinded by the Light,PG-13,6.9,71.0,69.0,69.0
Death Wish,A,6.9,51.0,69.0,69.0
Shadow of the Vampire,R,6.9,71.0,69.0,69.0
Play Misty for Me,A,6.9,78.0,69.0,69.0
Knocked Up,18,6.9,85.0,69.0,69.0
Captain America: The First Avenger,13,6.9,66.0,69.0,69.0
Iron Man 2,UA,6.9,57.0,69.0,69.0
Ted,A,6.9,62.0,69.0,69.0
12 Mighty Orphans,PG-13,6.9,44.0,69.0,69.0
Ace Ventura: Pet Detective,A,6.9,37.0,69.0,69.0
The Color Purple,PG-13,6.9,72.0,69.0,69.0
Everybody Wants Some!!,R,6.9,85.0,69.0,69.0
Pacific Rim,UA,6.9,65.0,69.0,69.0
Silver Streak,U,6.9,41.0,69.0,69.0
Slow West,R,6.9,72.0,69.0,69.0
Clueless,U,6.9,71.0,69.0,69.0
Westworld,U,6.9,77.0,69.0,69.0
World's Greatest Dad,R,6.9,69.0,69.0,69.0
Hallam Foe,R,6.9,62.0,69.0,69.0
Love Story,U,6.9,84.0,69.0,69.0
Theater Camp,PG-13,6.9,70.0,69.0,69.0
Fly Away Home,U,6.9,77.0,69.0,69.0
A Good Year,UA,6.9,47.0,69.0,69.0
Legend,A,6.9,55.0,69.0,69.0
The Hitman's Bodyguard,A,6.9,47.0,69.0,69.0
The Magnificent Seven,UA,6.9,54.0,69.0,69.0
Safety Not Guaranteed,R,6.9,72.0,69.0,69.0
Basquiat,R,6.9,65.0,69.0,69.0
Rio,U,6.9,63.0,69.0,69.0
Problemista,R,6.9,71.0,69.0,69.0
Horrible Bosses,A,6.9,57.0,69.0,69.0
Tully,R,6.9,75.0,69.0,69.0
Ice Age: Dawn of the Dinosaurs,U,6.9,50.0,69.0,69.0
The Black Phone,A,6.9,65.0,69.0,69.0
Any Given Sunday,A,6.9,52.0,69.0,69.0
Rocky IV,U,6.9,40.0,69.0,69.0
Cloudy with a Chance of Meatballs,U,6.9,66.0,69.0,69.0
Dream Scenario,R,6.9,74.0,69.0,69.0
The Croods: A New Age,UA,6.9,56.0,69.0,69.0
Trust,R,6.9,60.0,69.0,69.0
Clash of the Titans,A,6.9,59.0,69.0,69.0
Black Mass,A,6.9,68.0,69.0,69.0
Up in Smoke,A,6.9,57.0,69.0,69.0
The Thomas Crown Affair,U,6.9,66.0,69.0,69.0
Whip It,PG-13,6.9,68.0,69.0,69.0
Affliction,R,6.9,79.0,69.0,69.0
Get Shorty,UA,6.9,81.0,69.0,69.0
Dragged Across Concrete,A,6.9,60.0,69.0,69.0
Bicentennial Man,UA,6.9,42.0,69.0,69.0
Fletch,U,6.9,68.0,69.0,69.0
Outlaw King,18,6.9,59.0,69.0,69.0
Pig,R,6.9,82.0,69.0,69.0
Grandma's Boy,R,6.9,33.0,69.0,69.0
Pineapple Express,A,6.9,64.0,69.0,69.0
Stir of Echoes,R,6.9,67.0,69.0,69.0
Romancing the Stone,U,6.9,63.0,69.0,69.0
